date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2020-12-11,28445,UG4111,46.0,4.5217,18.1471,55.6304,77.7138,345.8696,372.8275,41.1358,74.8234,92.9582,final
2020-12-21,28445,UG4111,46.0,28.2609,18.1783,55.2609,61.321,329.3478,350.4181,143.5003,91.503,94.1539,final
2021-01-01,28445,UG4111,46.0,13.5217,9.1087,46.3043,45.4341,310.8043,310.1,131.2789,101.57,100.22,final
2021-01-11,28445,UG4111,46.0,8.1957,9.85,49.9783,37.137,245.4565,266.9196,88.8596,127.2425,92.2494,final
2021-01-21,28445,UG4111,46.0,7.7174,9.9536,29.4348,28.9123,188.4565,218.2007,85.0456,101.3427,86.9658,final
2021-02-01,28445,UG4111,46.0,3.0217,11.0051,18.9348,30.8087,158.2826,179.6986,50.12,70.9035,88.7105,final
2021-02-11,28445,UG4111,46.0,26.2391,12.837,36.9783,33.7957,142.587,148.6464,175.1371,107.267,96.1805,final
2021-02-21,28445,UG4111,46.0,4.087,15.4428,33.3478,39.2848,118.0435,129.5181,44.4507,87.9538,91.7755,final
2021-03-01,28445,UG4111,46.0,46.7391,31.7188,77.0652,59.9986,142.3043,136.2413,140.9062,124.3815,104.1459,final
2021-03-11,28445,UG4111,46.0,49.7174,32.5899,100.5435,79.7514,187.5,150.6841,145.5643,123.1662,122.912,final
2021-03-21,28445,UG4111,46.0,26.587,46.8899,123.0435,111.1986,185.8261,179.3957,60.8731,109.7732,103.3952,final
2021-04-01,28445,UG4111,46.0,30.2391,54.8957,106.5435,134.3754,202.5435,225.1826,58.8342,80.7226,90.3738,final
2021-04-11,28445,UG4111,46.0,42.2826,57.1899,99.1087,158.9754,236.6304,272.5225,76.0295,64.5708,87.2959,final
2021-04-21,28445,UG4111,46.0,63.0435,56.4283,135.5652,168.5138,291.9565,318.9971,110.769,81.5429,91.7809,final
2021-05-01,28445,UG4111,46.0,26.8696,43.8341,132.1957,157.4522,315.8043,351.8261,65.2609,84.9172,90.0445,final
2021-05-11,28445,UG4111,46.0,48.1304,35.95,138.0435,136.2123,337.6957,374.9391,129.7447,101.2524,90.3248,final
2021-05-21,28445,UG4111,46.0,17.587,28.3478,92.587,108.1319,351.1957,387.8442,67.7314,86.841,90.7882,final
2021-06-01,28445,UG4111,46.0,21.0,25.1862,86.7174,89.4841,325.4565,381.3116,86.132,97.219,85.7262,final
2021-06-11,28445,UG4111,46.0,25.8261,21.2855,64.413,74.8196,301.5652,370.0072,117.2741,87.731,81.9893,final
2021-06-21,28445,UG4111,46.0,7.8913,20.7333,54.7174,67.2051,282.8696,343.8507,50.0957,83.8253,82.7664,final
2021-07-01,28445,UG4111,46.0,22.8043,18.6152,56.5217,60.6341,275.4348,307.5703,117.7391,94.178,89.8808,final
2021-07-11,28445,UG4111,46.0,29.9783,17.2572,60.6739,56.6058,263.1304,267.6377,157.1545,106.1078,98.3766,final
2021-07-21,28445,UG4111,46.0,2.087,27.1072,54.8696,62.9797,202.1739,238.3167,22.0728,88.8871,85.4449,final
2021-08-01,28445,UG4111,46.0,23.2174,35.5138,55.2826,79.8783,198.5217,229.9964,69.6489,72.6345,86.8854,final
2021-08-11,28445,UG4111,46.0,47.8043,35.708,73.1087,98.329,198.1957,229.7543,129.715,76.7188,86.8371,final
2021-08-21,28445,UG4111,46.0,50.5,43.6304,121.5217,114.8522,231.1087,245.037,114.1261,105.342,94.5387,final
2021-09-01,28445,UG4111,46.0,27.6522,41.9036,125.9565,121.242,237.7609,261.7543,69.6155,103.5922,91.1709,final
2021-09-11,28445,UG4111,46.0,41.7174,36.8319,119.8696,122.3659,253.6522,277.3007,111.6789,98.114,91.7687,final
2021-09-21,28445,UG4111,46.0,42.6087,40.5877,111.9783,119.3232,288.3696,297.1551,104.4332,94.3205,97.1397,final
2021-10-01,28445,UG4111,46.0,60.7609,49.4268,145.087,126.8464,326.3261,327.9667,120.8244,113.3292,99.5146,final
2021-10-11,28445,UG4111,46.0,47.1957,53.0304,150.5652,143.0449,343.5435,363.7399,89.9453,104.9138,94.5961,final
2021-10-21,28445,UG4111,46.0,49.8261,58.6725,157.7826,161.1297,391.2826,395.3051,86.1064,98.0441,99.0075,final
2021-11-01,28445,UG4111,46.0,40.0,49.5072,137.0217,161.2101,408.0652,409.2986,82.5578,85.8721,99.7059,final
2021-11-11,28445,UG4111,46.0,31.2609,43.8891,121.087,152.0688,391.5217,417.4797,74.1696,80.8835,93.9277,final
2021-11-21,28445,UG4111,46.0,24.3696,34.571,95.6304,127.9674,365.3913,408.4203,74.2199,76.5619,89.7163,final
2021-12-01,28445,UG4111,46.0,16.1304,24.9957,71.7609,103.4558,353.8696,391.5123,70.445,72.0641,90.6248,final
2021-12-11,28445,UG4111,46.0,15.9783,18.1471,56.4783,77.7138,328.1304,372.8275,90.6302,75.79,88.3245,final
2021-12-21,28445,UG4111,46.0,53.3696,18.1783,85.4783,61.321,338.8913,350.4181,251.8289,133.8711,96.8018,final
2022-01-01,28445,UG4111,46.0,6.3696,9.1087,75.7174,45.4341,284.5,310.1,80.5855,154.6295,92.0025,final
2022-01-11,28445,UG4111,46.0,31.9348,9.85,91.6739,37.137,269.2391,266.9196,248.7191,215.6989,100.8376,final
2022-01-21,28445,UG4111,46.0,3.9348,9.9536,42.2391,28.9123,223.3478,218.2007,59.75,134.2483,102.2555,final
2022-02-01,28445,UG4111,46.0,12.3696,11.0051,48.2391,30.8087,195.7174,179.6986,108.5254,142.7126,108.4444,final
2022-02-11,28445,UG4111,46.0,18.2609,12.837,34.5652,33.7957,182.7174,148.6464,130.4083,101.7572,121.4761,final
2022-02-21,28445,UG4111,46.0,9.3261,15.4428,39.9565,39.2848,167.6739,129.5181,70.079,101.363,127.3483,final
2022-03-01,28445,UG4111,46.0,22.3261,31.7188,49.913,59.9986,173.8696,136.2413,74.4198,85.5918,125.7303,final
2022-03-11,28445,UG4111,46.0,25.8696,32.5899,57.5217,79.7514,183.7609,150.6841,82.1221,75.2319,120.585,final
2022-03-21,28445,UG4111,46.0,93.9565,46.8899,142.1522,111.1986,224.3478,179.3957,190.7049,125.5396,123.7345,final
2022-04-01,28445,UG4111,46.0,34.9565,54.8957,154.7826,134.3754,252.9348,225.1826,66.7102,114.1349,111.8003,final
2022-04-11,28445,UG4111,46.0,61.5435,57.1899,190.4565,158.9754,282.5435,272.5225,107.0005,118.6306,103.547,final
2022-04-21,28445,UG4111,46.0,55.913,56.4283,152.413,168.5138,334.5217,318.9971,99.1613,90.9807,104.7188,final
2022-05-01,28445,UG4111,46.0,12.6957,43.8341,130.1522,157.4522,334.8478,351.8261,36.2363,83.6968,95.3076,final
2022-05-11,28445,UG4111,46.0,14.4348,35.95,83.0435,136.2123,331.0217,374.9391,47.4598,63.6359,88.5911,final
2022-05-21,28445,UG4111,46.0,73.1087,28.3478,100.2391,108.1319,394.8043,387.8442,234.2243,93.3187,101.7495,final
2022-06-01,28445,UG4111,46.0,8.2609,25.1862,95.8043,89.4841,380.7391,381.3116,43.9302,106.3531,99.8537,final
2022-06-11,28445,UG4111,46.0,40.1522,21.2855,121.5217,74.8196,395.0217,370.0072,171.7759,155.0606,106.5826,final
2022-06-21,28445,UG4111,46.0,9.4565,20.7333,57.8696,67.2051,310.5217,343.8507,56.1782,87.9082,90.5811,final
2022-07-01,28445,UG4111,46.0,2.6957,18.6152,52.3043,60.6341,278.2609,307.5703,32.5877,88.2072,90.7707,final
2022-07-11,28445,UG4111,46.0,2.2174,17.2572,14.3696,56.6058,218.9348,267.6377,32.4272,36.5878,82.4581,final
2022-07-21,28445,UG4111,46.0,17.7826,27.1072,22.6957,62.9797,180.8043,238.3167,70.9578,44.801,76.8391,final
2022-08-01,28445,UG4111,46.0,7.3913,35.5138,27.3913,79.8783,175.5,229.9964,30.5854,41.6022,77.2928,final
2022-08-11,28445,UG4111,46.0,36.4783,35.708,61.6522,98.329,197.5435,229.7543,101.8922,66.1431,86.5651,final
2022-08-21,28445,UG4111,46.0,48.3478,43.6304,92.2174,114.8522,172.7826,245.037,109.7005,81.8707,71.6691,final
2022-09-01,28445,UG4111,46.0,39.7174,41.9036,124.5435,121.242,204.2391,261.7543,95.3389,102.5155,78.8356,final
2022-09-11,28445,UG4111,46.0,44.4783,36.8319,132.5435,122.3659,208.5652,277.3007,118.2788,107.6889,76.0754,final
2022-09-21,28445,UG4111,46.0,27.8043,40.5877,112.0,119.3232,226.913,297.1551,71.9588,94.3373,77.1314,final
2022-10-01,28445,UG4111,46.0,52.1957,49.4268,124.4783,126.8464,276.413,327.9667,105.0873,98.2695,84.7459,final
2022-10-11,28445,UG4111,46.0,65.0435,53.0304,145.0435,143.0449,339.2391,363.7399,120.7013,101.3059,93.4444,final
2022-10-21,28445,UG4111,46.0,23.913,58.6725,141.1522,161.1297,345.3696,395.3051,45.409,88.3261,87.6795,final
2022-11-01,28445,UG4111,46.0,32.6087,49.5072,121.5652,161.2101,370.587,409.2986,68.9976,76.8443,90.7675,final
2022-11-11,28445,UG4111,46.0,56.5652,43.8891,113.087,152.0688,390.6739,417.4797,125.9282,75.9473,93.7293,final
2022-11-21,28445,UG4111,46.0,56.8478,34.571,146.0217,127.9674,399.1739,408.4203,156.2958,113.086,97.7902,final
2022-12-01,28445,UG4111,46.0,43.3696,24.9957,156.7826,103.4558,402.8261,391.5123,161.2553,147.0023,102.8178,final
2022-12-11,28445,UG4111,46.0,45.5652,18.1471,145.7826,77.7138,403.913,372.8275,218.4516,177.6034,108.12,final
2022-12-21,28445,UG4111,46.0,18.8913,18.1783,107.8261,61.321,395.0,350.4181,103.0763,165.2053,112.3695,final
2023-01-01,28445,UG4111,46.0,5.2174,9.1087,69.6739,45.4341,348.0217,310.1,72.4191,143.7274,111.8468,final
2023-01-11,28445,UG4111,46.0,4.1957,9.85,28.3043,37.137,287.1739,266.9196,61.9236,81.2618,107.3142,final
2023-01-21,28445,UG4111,46.0,8.1739,9.9536,17.587,28.9123,271.4348,218.2007,88.0985,70.8952,123.3277,final
2023-02-01,28445,UG4111,46.0,3.413,11.0051,15.7826,30.8087,242.2391,179.6986,52.5649,63.1792,132.9684,final
2023-02-11,28445,UG4111,46.0,1.4783,12.837,13.0652,33.7957,187.1522,148.6464,36.3193,52.6655,124.2715,final
2023-02-21,28445,UG4111,46.0,17.4783,15.4428,22.3696,39.2848,147.7826,129.5181,109.9571,65.6786,113.0911,final
2023-03-01,28445,UG4111,46.0,19.7609,31.7188,38.7174,59.9986,124.1739,136.2413,67.4337,69.5977,91.7483,final
2023-03-11,28445,UG4111,46.0,64.2391,32.5899,101.4783,79.7514,142.8478,150.6841,184.1963,124.2078,95.1232,final
2023-03-21,28445,UG4111,46.0,61.8696,46.8899,145.8696,111.1986,185.8261,179.3957,128.8683,128.6068,103.3952,final
2023-04-01,28445,UG4111,46.0,44.3478,54.8957,170.4565,134.3754,224.9565,225.1826,82.3897,124.9912,99.9039,final
2023-04-11,28445,UG4111,46.0,47.2174,57.1899,153.4348,158.9754,267.9783,272.5225,83.9645,96.7211,98.3916,final
2023-04-21,28445,UG4111,46.0,74.7174,56.4283,166.2826,168.5138,334.5217,318.9971,129.7732,98.7501,104.7188,final
2023-05-01,28445,UG4111,46.0,47.5435,43.8341,169.4783,157.4522,378.6522,351.8261,107.596,107.1818,107.4141,final
2023-05-11,28445,UG4111,46.0,14.7609,35.95,137.0217,136.2123,391.9348,374.9391,48.2561,100.5536,104.4152,final
2023-05-21,28445,UG4111,46.0,20.9348,28.3478,83.2391,108.1319,395.3913,387.8442,77.7705,78.928,101.897,final
2023-06-01,28445,UG4111,46.0,9.6957,25.1862,45.3913,89.4841,385.3261,381.3116,48.6833,55.6786,101.0259,final
2023-06-11,28445,UG4111,46.0,22.8696,21.2855,53.5,74.8196,343.9565,370.0072,106.0264,74.8648,93.1447,final
2023-06-21,28445,UG4111,46.0,31.8696,20.7333,64.4348,67.2051,313.9565,343.8507,143.2755,96.4118,91.5517,final
2023-07-01,28445,UG4111,46.0,5.8261,18.6152,60.5652,60.6341,275.4348,307.5703,45.8437,99.9025,89.8808,final
2023-07-11,28445,UG4111,46.0,12.0435,17.2572,49.7391,56.6058,240.2609,267.6377,76.575,89.6906,90.1394,final
2023-07-21,28445,UG4111,46.0,3.587,27.1072,21.4565,62.9797,169.1304,238.3167,26.7446,43.1031,72.1379,final
2023-08-01,28445,UG4111,46.0,25.7826,35.5138,41.413,79.8783,147.3696,229.9964,75.9806,57.203,65.5716,final
2023-08-11,28445,UG4111,46.0,23.6087,35.708,52.9783,98.329,156.2174,229.7543,70.2779,58.1361,69.3282,final
2023-08-21,28445,UG4111,46.0,19.1739,43.6304,68.5652,114.8522,154.4565,245.037,49.7094,62.9266,64.4834,final
2023-09-01,28445,UG4111,46.0,19.3043,41.9036,62.087,121.242,164.0652,261.7543,51.8176,54.9267,64.0524,final
2023-09-11,28445,UG4111,46.0,37.087,36.8319,75.5652,122.3659,178.2826,277.3007,100.6098,64.6429,65.535,final
2023-09-21,28445,UG4111,46.0,26.9348,40.5877,83.3261,119.3232,173.3478,297.1551,70.0513,72.165,59.6923,final
2023-10-01,28445,UG4111,46.0,47.1522,49.4268,111.1739,126.8464,214.6739,327.9667,95.8207,88.5474,66.4781,final
2023-10-11,28445,UG4111,46.0,78.6957,53.0304,152.7826,143.0449,281.3261,363.7399,144.2272,106.3626,77.9489,final
2023-10-21,28445,UG4111,46.0,32.3913,58.6725,158.2391,161.1297,310.1304,395.3051,58.7245,98.3109,78.9851,final
2023-11-01,28445,UG4111,46.0,54.3696,49.5072,165.4565,161.2101,338.7174,409.2986,108.9205,102.4802,83.1668,final
2023-11-11,28445,UG4111,46.0,64.2174,43.8891,150.9783,152.0688,379.3261,417.4797,141.5803,99.3271,91.0748,final
2023-11-21,28445,UG4111,46.0,54.3696,34.571,172.9565,127.9674,414.5217,408.4203,150.033,132.6085,101.4582,final
2023-12-01,28445,UG4111,46.0,32.4783,24.9957,151.0652,103.4558,427.6957,391.5123,124.9456,141.963,109.0118,final
2023-12-11,28445,UG4111,46.0,5.6739,18.1471,92.5217,77.7138,396.2826,372.8275,46.1134,116.8822,106.1268,final
2023-12-21,28445,UG4111,46.0,16.5,18.1783,54.6522,61.321,385.8478,350.4181,92.7593,90.6495,109.8302,final
2024-01-01,28445,UG4111,46.0,13.3696,9.1087,35.5435,45.4341,352.0652,310.1,130.2003,82.1579,113.11,final
2024-01-11,28445,UG4111,46.0,4.6522,9.85,34.5217,37.137,278.0217,266.9196,64.9978,94.4519,104.0092,final
2024-01-21,28445,UG4111,46.0,3.0217,9.9536,21.0435,28.9123,248.6522,218.2007,53.6441,79.778,113.3442,final
2024-02-01,28445,UG4111,46.0,3.3913,11.0051,11.0652,30.8087,197.6739,179.6986,52.429,51.6194,109.4758,final
2024-02-11,28445,UG4111,46.0,10.3261,12.837,16.7391,33.7957,143.7826,148.6464,85.9232,61.0543,96.9342,final
2024-02-21,28445,UG4111,46.0,25.5435,15.4428,39.2609,39.2848,114.9565,129.5181,149.4098,99.9515,89.5629,final
2024-03-01,28445,UG4111,46.0,25.1522,31.7188,61.0217,59.9986,107.6304,136.2413,82.1164,101.4617,80.4358,final
2024-03-11,28445,UG4111,46.0,20.0217,32.5899,70.7174,79.7514,121.9783,150.6841,66.5651,89.9344,82.1353,final
2024-03-21,28445,UG4111,46.0,32.087,46.8899,77.2609,111.1986,137.5652,179.3957,71.4725,71.9983,77.9137,final
2024-04-01,28445,UG4111,46.0,38.5,54.8957,90.6087,134.3754,162.6957,225.1826,72.6263,69.6855,73.4305,final
2024-04-11,28445,UG4111,46.0,42.9348,57.1899,113.5217,158.9754,200.9783,272.5225,77.0781,73.1004,74.6766,final
2024-04-21,28445,UG4111,46.0,55.0217,56.4283,136.4565,168.5138,252.9783,318.9971,97.7103,82.0421,79.9333,final
2024-05-01,28445,UG4111,46.0,72.4348,43.8341,170.3913,157.4522,322.0217,351.8261,158.5672,107.7271,91.7628,final
2024-05-11,28445,UG4111,46.0,14.8913,35.95,142.3478,136.2123,326.587,374.9391,48.5746,104.1963,87.439,final
2024-05-21,28445,UG4111,46.0,19.913,28.3478,107.2391,108.1319,320.9565,387.8442,74.7067,99.2443,83.1875,final
2024-06-01,28445,UG4111,46.0,22.2391,25.1862,57.0435,89.4841,318.0435,381.3116,90.2369,67.3912,83.8318,final
2024-06-11,28445,UG4111,46.0,16.6739,21.2855,58.8261,74.8196,314.6957,370.0072,82.4558,81.1441,85.4446,final
2024-06-21,28445,UG4111,46.0,5.913,20.7333,44.8261,67.2051,288.5217,343.8507,42.4082,71.0136,84.3638,final
2024-07-01,28445,UG4111,46.0,33.1522,18.6152,55.7391,60.6341,283.1739,307.5703,161.5576,93.07,92.3178,final
2024-07-11,28445,UG4111,46.0,26.7826,17.2572,65.8478,56.6058,267.0217,267.6377,142.7967,113.8757,99.7781,final
2024-07-21,28445,UG4111,46.0,34.0435,27.1072,93.9783,62.9797,246.0435,238.3167,121.6033,142.4756,103.1117,final
2024-08-01,28445,UG4111,46.0,24.3478,35.5138,85.1739,79.8783,197.9565,229.9964,72.4391,105.892,86.6499,final
2024-08-11,28445,UG4111,46.0,78.1957,35.708,136.587,98.329,261.2609,229.7543,204.3719,135.3165,113.1412,final
2024-08-21,28445,UG4111,46.0,26.7826,43.6304,129.3261,114.8522,268.1304,245.037,65.3554,111.5928,109.055,final
2024-09-01,28445,UG4111,46.0,57.1304,41.9036,162.1087,121.242,303.0217,261.7543,132.464,131.1384,115.1856,final
2024-09-11,28445,UG4111,46.0,17.0217,36.8319,100.9348,122.3659,303.3696,277.3007,52.6434,83.8092,109.0737,final
2024-09-21,28445,UG4111,46.0,72.3696,40.5877,146.5217,119.3232,369.8261,297.1551,169.716,121.0315,123.6594,final
2024-10-01,28445,UG4111,46.0,52.8913,49.4268,142.2826,126.8464,389.5652,327.9667,106.3654,111.28,118.2262,final
2024-10-11,28445,UG4111,46.0,73.7826,53.0304,199.0435,143.0449,436.5652,363.7399,135.7608,136.5896,119.4856,final
2024-10-21,28445,UG4111,46.0,29.7391,58.6725,156.413,161.1297,432.2609,395.3051,54.5591,97.2438,109.118,final
2024-11-01,28445,UG4111,46.0,49.2174,49.5072,152.7391,161.2101,457.1304,409.2986,99.4682,95.0523,111.4076,prelim
2024-11-11,28445,UG4111,46.0,57.4565,43.8891,136.413,152.0688,436.3913,417.4797,127.7513,90.34,104.424,prelim
2024-11-21,28445,UG4111,46.0,51.6522,34.571,158.3261,127.9674,461.2609,408.4203,143.1658,122.0043,112.6286,prelim
2024-12-01,28445,UG4111,46.0,4.413,24.9957,113.5217,103.4558,408.5435,391.5123,31.3814,108.8721,104.2418,prelim
2020-01-01,28444,UG4112,57.0,21.5614,9.6871,57.0526,46.4632,453.2632,315.8123,180.8481,118.7547,142.1871,final
2020-01-11,28444,UG4112,57.0,5.1053,10.3339,40.9649,38.5614,374.0526,271.555,65.9014,104.9494,136.4041,final
2020-01-21,28444,UG4112,57.0,15.6667,10.7772,42.3333,30.7982,329.807,222.3374,130.9908,128.2735,146.2558,final
2020-02-01,28444,UG4112,57.0,9.2456,13.9023,30.0175,35.0135,283.7368,187.1988,75.3643,88.9013,148.9547,final
2020-02-11,28444,UG4112,57.0,11.6491,16.9608,36.5614,41.6404,235.2105,158.783,75.8129,90.1648,145.2815,final
2020-02-21,28444,UG4112,57.0,12.9649,17.1409,33.8596,48.0041,152.2456,138.8784,81.1389,75.6147,108.9786,final
2020-03-01,28444,UG4112,57.0,26.9825,32.1924,51.5965,66.2942,138.6667,147.7708,85.9919,80.7355,94.2295,final
2020-03-11,28444,UG4112,57.0,32.8596,34.7415,72.807,84.0749,150.3333,164.2766,95.2647,88.0225,91.9993,final
2020-03-21,28444,UG4112,57.0,59.8596,45.6368,119.7018,112.5708,195.8947,191.3731,128.0879,105.8179,102.2454,final
2020-04-01,28444,UG4112,57.0,21.7719,55.3076,114.4912,135.686,196.1053,236.9936,44.3923,85.4518,83.4456,final
2020-04-11,28444,UG4112,57.0,76.193,57.2971,157.8246,158.2415,267.193,283.9567,130.3319,99.7522,94.2972,final
2020-04-21,28444,UG4112,57.0,77.3333,55.3895,175.2982,167.9942,328.8596,328.569,136.3372,104.1036,100.0858,final
2020-05-01,28444,UG4112,57.0,62.0526,48.6766,215.5789,161.3632,381.6667,363.3433,124.9197,131.6379,104.9079,final
2020-05-11,28444,UG4112,57.0,28.0526,39.7906,167.4386,143.8567,398.0702,386.1731,73.7936,115.3272,103.003,final
2020-05-21,28444,UG4112,57.0,14.9649,32.0626,105.0702,120.5298,400.0702,401.0947,53.8681,88.1562,99.7508,final
2020-06-01,28444,UG4112,57.0,22.614,26.2222,65.6316,98.0754,395.7018,395.1246,88.4435,69.9804,100.1425,final
2020-06-11,28444,UG4112,57.0,23.4035,22.4409,60.9825,80.7257,386.2456,382.824,103.5078,78.2385,100.871,final
2020-06-21,28444,UG4112,57.0,35.3684,19.6532,81.386,68.3164,361.7544,356.8404,163.745,116.6882,101.3396,final
2020-07-01,28444,UG4112,57.0,15.3333,19.4556,74.1053,61.5497,355.3158,320.9883,83.144,117.548,110.3712,final
2020-07-11,28444,UG4112,57.0,49.3158,17.862,100.0175,56.9708,328.4386,281.5532,237.5812,164.277,116.0812,final
2020-07-21,28444,UG4112,57.0,20.9298,30.8959,85.5789,68.2135,272.0351,257.0596,72.2362,122.2027,105.6075,final
2020-08-01,28444,UG4112,57.0,32.8246,35.1982,103.0702,83.9561,242.807,243.5813,94.0951,120.3436,99.6947,final
2020-08-11,28444,UG4112,57.0,59.3158,36.0532,113.0702,102.1474,274.0702,239.8439,156.6644,109.7397,113.6991,final
2020-08-21,28444,UG4112,57.0,44.6667,45.614,136.807,116.8655,303.7719,253.3953,98.1282,115.7186,119.1259,final
2020-09-01,28444,UG4112,57.0,45.9474,46.4532,149.9298,128.1205,327.1053,273.6263,99.0169,115.7901,118.8554,final
2020-09-11,28444,UG4112,57.0,60.6491,44.3825,151.2632,136.4497,364.3509,295.5678,132.9402,110.115,122.5099,final
2020-09-21,28444,UG4112,57.0,43.614,44.8129,150.2105,135.6485,372.5965,320.7275,97.5933,109.998,115.6833,final
2020-10-01,28444,UG4112,57.0,33.2456,51.0123,137.5088,140.2076,390.5088,352.2842,68.2808,98.2033,110.551,final
2020-10-11,28444,UG4112,57.0,60.9825,54.5912,137.8421,150.4164,402.1754,389.0135,110.7251,92.1615,103.2986,final
2020-10-21,28444,UG4112,57.0,71.9298,59.9947,166.1579,165.5982,453.1754,418.1123,118.3632,100.3187,108.1902,final
2020-11-01,28444,UG4112,57.0,37.807,49.0409,170.7193,163.6269,458.1579,431.955,79.2122,104.0848,105.9289,final
2020-11-11,28444,UG4112,57.0,51.3158,45.3766,161.0526,154.4123,450.1579,441.2784,111.7896,104.0388,101.9676,final
2020-11-21,28444,UG4112,57.0,25.6316,37.0456,114.7544,131.4632,431.1228,432.7099,72.8532,88.1886,99.6415,final
2020-12-01,28444,UG4112,57.0,25.7895,23.3,102.7368,105.7222,410.9649,409.5567,108.7967,97.4202,100.3356,final
2020-12-11,28444,UG4112,57.0,4.9825,18.2357,56.4035,78.5813,355.2982,383.4099,42.9618,74.9634,92.8544,final
2020-12-21,28444,UG4112,57.0,22.8246,18.5404,53.5965,60.076,334.5088,357.1374,118.1994,90.7536,93.8365,final
2021-01-01,28444,UG4112,57.0,13.386,9.6871,41.193,46.4632,314.6491,315.8123,125.1842,90.6662,99.643,final
2021-01-11,28444,UG4112,57.0,10.4561,10.3339,46.6667,38.5614,264.1228,271.555,100.7971,116.6908,97.3603,final
2021-01-21,28444,UG4112,57.0,9.0175,10.7772,32.8596,30.7982,201.2105,222.3374,88.8469,105.0527,90.9068,final
2021-02-01,28444,UG4112,57.0,4.2982,13.9023,23.7719,35.0135,167.7018,187.1988,49.191,75.0263,90.113,final
2021-02-11,28444,UG4112,57.0,29.193,16.9608,42.5088,41.6404,145.5789,158.783,155.6999,101.6817,92.1769,final
2021-02-21,28444,UG4112,57.0,3.3684,17.1409,36.8596,48.0041,123.3158,138.8784,37.7961,80.7868,89.5468,final
2021-03-01,28444,UG4112,57.0,46.0702,32.1924,78.6316,66.2942,143.5965,147.7708,137.3135,116.1709,97.3542,final
2021-03-11,28444,UG4112,57.0,40.1228,34.7415,89.5614,84.0749,178.7368,164.2766,113.5407,105.8321,108.2973,final
2021-03-21,28444,UG4112,57.0,28.5088,45.6368,114.7018,112.5708,184.4211,191.3731,66.1747,101.7386,96.5477,final
2021-04-01,28444,UG4112,57.0,41.2982,55.3076,109.9298,135.686,212.3333,236.9936,76.7702,82.3208,90.0158,final
2021-04-11,28444,UG4112,57.0,43.6842,57.2971,113.4912,158.2415,245.5614,283.9567,78.1485,73.4012,86.9384,final
2021-04-21,28444,UG4112,57.0,76.0526,55.3895,161.0351,167.9942,312.5965,328.569,134.2165,96.0903,95.2823,final
2021-05-01,28444,UG4112,57.0,27.2281,48.6766,146.9649,161.3632,335.5263,363.3433,60.0412,91.5978,92.5492,final
2021-05-11,28444,UG4112,57.0,60.7895,39.7906,164.0702,143.8567,367.1228,386.1731,146.8822,113.1378,95.1914,final
2021-05-21,28444,UG4112,57.0,14.5789,32.0626,102.5965,120.5298,378.3333,401.0947,52.8267,86.2611,94.4632,final
2021-06-01,28444,UG4112,57.0,17.0,26.2222,92.3684,98.0754,349.2632,395.1246,70.4626,94.7194,88.6797,final
